K1	K2	K3	K4	K5	K6	K7
3.532875676571174	9.668888698465924	27.209135524483955	63.64065046863008	79.33136577920122	69.00524173094722	77.87839608116333
3.8242368910145617	7.32670515517082	14.040732613265291	25.56377277448722	51.164925260813945	98.73769954272545	128.89127471912968
1.9560149699718459	4.050336382939937	8.527471811025627	18.546480254489726	44.10463604446149	92.40538356448383	115.93912824603959
9.787744941499543	10.093829246584761	7.714992480968769	6.650268398138646	6.562600834858648	7.049295452101603	6.970133761016537
23.877585283346185	25.27266904057737	20.871046227141562	20.012620273703497	17.307875050442433	17.477061312009297	19.245074036197416
0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.859217418860502	19.337817163032174	35.53457882455756	55.19606779839081	73.32927273943672	84.28301668044804	100.77519428272407
3.5458086310908414	7.692553278200327	18.091009850411528	38.269822726855054	70.67409350749044	105.95566783833698	128.63159843287212
0.0	0.0	0.0	0.0	0.0	0.0	0.0
19.87946151477522	23.540577008534296	19.02604267730348	16.67693512101049	17.74026549053959	19.162111301909512	18.5184026725401
35.685435693887975	38.6029418946624	38.848941554931365	42.53380546812569	40.59328318339528	44.37373146501519	51.6162565453843
0.0	0.0	0.0	0.0	0.0	0.0	0.0
13.933291804777673	11.998028960853016	10.919744405315242	10.25003017817241	8.80048611419422	8.62012397650789	9.277061997910204
38.43054182505465	39.42586157487682	35.88916260230883	37.40469111228944	33.62839475512888	37.69482745216412	43.419775132649995
20.16109154628623	47.741987072340805	64.2302091927029	59.624580200583566	53.30412006971566	65.19756890795497	77.55401184227331
2.812972675352303	6.557589008701941	16.61810866129677	36.413600210313454	66.9522460403071	101.16141800613573	122.40992350928671
3.5458086310908414	7.692553278200327	18.091009850411528	38.269822726855054	70.67409350749044	105.95566783833698	128.63159843287212
3.356400634758702	11.085953683700325	26.717466441727332	47.639162709842374	71.30904726475663	90.37381093394296	103.26819219026254
11.629982952093073	25.287501796000193	36.544338459471284	50.747804383675124	65.6701712075021	74.31915563516664	84.36228071818931
27.926134987726808	41.90392588299712	40.422550663645026	48.748480191495695	52.96884285509108	55.176597129926606	64.11185832820453
11.408769642425765	21.998010210660645	40.301165072341405	50.55802696617887	42.420228554106984	37.756515762726686	39.9565801734883
6.4811330349373	19.81882791261532	38.61957256694755	59.77746421732944	75.78391654059276	88.72653686001622	110.24419505758637
3.34292487375372	10.977074100998715	26.995083330355488	47.31345733352088	67.9030994312451	86.07393950582612	96.06618650632187
1.9857591920149502	4.099924710050567	8.594731682042916	18.581044526404852	43.99458941030649	92.24298854197815	116.30753078223425
25.14940447872007	29.54497979555542	24.49040461515995	23.017196471177233	20.077201753443013	20.26626666701055	22.33173838028566
0.009146367945156175	0.02681372472663851	0.06284537956825638	0.07914817658403776	0.06751194268084976	0.055958926976601625	0.048355313522998815
17.195873451944188	31.05378517424951	38.693476097299595	50.43933456073449	61.97130645261157	67.6616136521217	77.21653822960447
4.626725145607805	7.369413946924483	8.509551162214871	6.993544722393272	6.298885477334047	6.0548275706580945	5.4661963816680705
14.220428568748394	33.23940958054818	47.07291109571329	61.314502918288255	68.00809888152403	79.15939922541983	97.15408236248868
24.577962984615045	37.212917857651924	35.80989819410741	32.71140334410535	30.97591937168765	30.10324161484154	33.03926836923732
2.812972675352303	6.557589008701941	16.61810866129677	36.413600210313454	66.9522460403071	101.16141800613573	122.40992350928671
14.22672197727378	26.957757542031214	32.26425187651789	36.2766474348007	46.240315850306665	57.397376310178785	61.62825521313636
0.09447350207882746	0.2233498814485108	0.2004355643910647	0.13379354516062186	0.12740398963308794	0.11352109608814187	0.10925088048291826
0.035127918366145365	0.09889192894290214	0.10844424071531578	0.07496114825948383	0.07153932502910226	0.06139905124059392	0.055294370577237205
3.628763622216082	8.76130699065044	22.244962635966147	46.46332530865428	78.79329992669886	107.22060517471344	131.4574253365773
8.64163658142024	26.691324669824944	54.84446083799293	69.54452624022422	66.87338379224353	80.03001092996706	97.44130966936136
14.028086270691295	27.484340242591728	36.38159752475823	48.85040286932628	62.54271977000936	70.68303299031128	78.76045097871135
15.572724725640647	34.53928386811215	46.85388094358184	60.278226916908395	66.74269778116674	76.76118440983932	93.85334342143689
21.192266533170674	17.553233878554433	18.402859773306385	18.43850184168749	16.25774535522784	17.141655646063672	19.184166224339442
29.849085962658407	45.27847715694102	40.294081055183305	40.99378548225775	38.734567592749386	40.040073153021325	45.641590772141434
7.176806413333434	18.03595457045174	40.00133883262299	63.7744356289269	64.51652917868634	66.0886707227244	74.76840309509831
23.18468100470122	28.62296299332041	23.393530715193943	21.83642131685841	23.377789623541606	24.532111433364797	23.952603980076194
0.3296369384187179	1.1213722164058346	3.560905673467918	11.227891628364171	32.772176061867185	76.9473392410069	98.59876921359472
17.269348996478065	37.289388068585154	48.590805366778135	60.89395541579534	65.21457273440338	76.19334678080938	93.02628500565318
14.164731903298732	34.938615047618924	48.58123237061854	59.312476936659934	65.53993583784282	73.1560149102132	88.6977135445649
5.832188214842153	18.92902165164703	42.253673369051704	63.05557330521504	72.80472612945955	82.26212506481025	100.36509575747587
1.7358636729931975	6.973542418146359	23.35083515232217	62.73443302141065	86.42040591799055	86.28167434669581	104.33983188867174
1.8286285146573826	5.3925218012542775	15.061079981931517	33.56265335081287	59.72170449642083	90.26373108647266	109.98240758200964
30.437362324568838	33.205330032565975	27.139444112442128	27.522476959779862	24.25045672854227	25.17428020692417	28.134870021346202
32.468638593743634	41.10343428336842	34.43081236735665	34.14484239447221	30.650376011681203	32.193232857505244	36.342540737472106
2.564005434088045	6.212936217147947	16.171604974421097	35.69995513519256	65.52641659531763	99.13376901372253	120.02744636260665
5.411497455202088	9.806877066608575	15.995289531153741	17.686472723361664	15.08788023538186	13.613542039666779	12.27192127445447
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
17.848735918846387	32.87105619319793	41.3090101080232	53.71856163046101	63.4093032158737	68.71314867033297	80.89845240223187
3.93025722438534	7.51380465722015	14.313390689882777	25.804325200591936	51.051363623602384	98.27950580137384	129.84342110207405
22.407209048996386	31.365392336429856	28.04849582775695	30.041196882220248	35.813419796190985	43.5661159504064	46.99961330169567
17.69037802682637	43.98249994720933	62.08681535257034	61.7512611574745	57.05931500179447	69.57613107852087	83.43399077455155
9.099875389674887	22.577601122960107	50.323517671664206	75.3264488260046	60.35034927384192	64.77250811079246	74.43715749092098
28.825935071643826	24.048231045338067	23.373810343105188	24.918976747736345	24.86571745586343	24.58181084964841	27.150000203954754
7.301990175664014	21.769196069365883	53.29401837998548	81.00663506426122	64.03434286195476	77.93500614969581	91.89046515194129
0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.2860934235731225	14.96119992689038	28.574053316918523	44.95190702488323	64.82927432243561	82.13831248389316	90.63831876674328
24.351872283340565	49.269800646992294	53.902478015889116	54.201157125125015	51.08335916424532	58.24052254783243	68.51579924798709
24.8204952156621	47.268770478422205	50.92470183048656	58.1835016076371	57.58341097035412	68.21680844718473	82.02329407148409
24.67008275190538	20.338053884614915	20.812459490644862	22.268987124141216	22.13830040469092	21.882129837926463	24.148416789428943
33.54473278397803	33.061535813775244	29.858940861458905	33.13204401175168	36.46905799452069	37.159686807531315	40.08209037851278
3.891348226177143	12.816892498833845	30.384689810543676	54.13389188436296	77.7942279040877	94.15881384775321	114.86769966656229
30.235343910903953	51.632304667555665	47.74627564557896	48.390446506940926	44.71584099902509	50.28185856567821	58.44078157905789
1.6803951436025795	5.358879680375694	14.972855249324722	32.73907339466813	57.14043045694557	85.98631158764185	105.31625694878652
34.87712603640875	46.0574950623919	46.589283329730726	52.14779714396777	49.99551078238547	57.740258686556544	68.4615416824845
2.228527425881704	1.9389155198557295	1.4250381229160345	1.3370503826488231	1.2721066446497775	1.3039535579580592	1.2278782639741763
37.8444681561281	50.210666580783396	43.339825513318964	44.3158685225529	39.6653223764666	46.10906941691817	53.783286822043365
6.4578159563507445	20.362708866819077	39.202950952913056	59.196765816124675	75.16203138443426	87.12634644362132	107.7139346585646
13.151257127891931	9.926175367596457	9.1332701539969	8.125175258288301	8.493554244730777	9.21039173683424	8.866013437468373
3.499284608566928	8.612144348315256	21.931734201624312	46.01957968296227	78.23810970033128	106.46247109649228	129.7558067453286
0.024265180580903375	0.06876234770640575	0.09352051408228206	0.0670858978417333	0.05766452642550522	0.04586623981279558	0.04344922622365237
7.541973576258283	21.5232427388292	38.89852967503804	58.76624964221688	74.18188630135838	85.29008379987924	104.85000078764848
36.05422943347557	43.97454672714347	44.046695549743205	49.26806225206349	47.34213411610922	53.59885864281773	63.173012437970925
0.0	0.0	0.0	0.0	0.0	0.0	0.0
23.694368427650893	43.988067201255426	46.7399622892827	48.72211445308066	49.827421533655674	51.42581705978534	59.46396948259222
28.512680662292755	44.17695617781958	47.7853334699101	55.73866165185086	56.01022178184013	64.15584298506283	76.89542633415914
3.642396718434198	12.02940441401283	30.08218313190058	55.242743540249236	79.51612876037873	97.62600207322349	121.61506073062031
2.0831890227485776	6.576159777555721	16.359484597049246	31.453953268530068	50.162698748280256	73.90477585290718	91.50665093371671
34.21482345671846	47.162197329539694	48.99612602417524	53.54173416928876	51.20097657421444	60.89355586181449	72.63958534511617
36.53834988429087	34.632018414080065	35.08081880659292	36.885761207795525	33.74484049741247	37.11456496906329	42.7888462046169
14.361243584503901	33.18051598596049	47.033470351535776	61.269038323424155	67.97385013379358	79.11732910549554	97.11164745717342
31.870056775372888	32.635322750445866	26.70961658487647	29.327085981332303	29.47460748926589	29.084185601131395	32.09978912220796
5.390225734386285	15.94501324903712	31.853953261117795	51.55181965760375	72.06251971482692	86.02511200912643	99.82589800536059
33.88410483870945	45.52860592801228	38.49684675618158	39.259981977296945	35.54542334520007	38.27312811620113	43.722941918882384
3.302859461728983	7.315212752175654	17.61404488975604	37.70533506234363	69.4992713320519	104.63143997025375	126.81280883440968
12.844217459459676	27.82251115979204	39.45204031298563	54.15243174989157	67.0261512327781	74.18967557695406	87.09732648117028
21.614868915650323	30.8900681391938	29.738512569771245	26.015064777605446	24.44630548859045	22.970503458558493	24.803307716234574
4.731825067981747	9.534598577653897	20.824138545959563	41.66587889895777	75.56986186727733	111.79534925166206	137.6801558548223
0.16720799775884135	0.35196935635358023	0.37534952102065816	0.3030028917385357	0.28398205399410686	0.24276856975171301	0.20996200016980557
2.2435057381721215	5.609604942951894	15.223284828859638	35.077984571027145	63.97125306350389	96.81468090038301	117.27023311177443
0.23298434363797568	0.4386916656127084	0.33388696005423507	0.27785109527242763	0.26282443944219286	0.2357103807198554	0.2081463773553219
0.0017024220734414292	0.005803424915956875	0.015370766407694306	0.021255722915653637	0.01888642687182475	0.016228821235664968	0.014726178857986215
5.390225734386285	15.94501324903712	31.853953261117795	51.55181965760375	72.06251971482692	86.02511200912643	99.82589800536059
3.1529898044575795	10.60156281558919	26.338184333884314	48.09269067664244	72.79661458394445	92.46314823691874	106.77339981687567
39.86772032943304	45.41248891505075	44.66549402149921	47.14203345124641	43.44836694814728	51.19366847056581	60.31224535103356
15.798579424095426	12.306295770605706	12.321039583156258	11.987746619576443	12.674019482510136	12.968212557615681	13.088107065244467
0.6161962821572363	0.925500312623863	0.6298859159080387	0.5438515830310984	0.5152633967765388	0.45255242164361453	0.4531245635728328
37.120411505282476	42.1075283166831	41.817719123943895	46.23739981163494	44.506968702010994	49.491899422643876	57.99152049193913
9.014757039369046	23.675145492048628	39.09496755623287	57.28650751060525	72.0841505028672	81.41505518902893	98.62589799634601
3.2462659855644516	9.767707457784221	25.609487866216202	50.974195706461515	79.43005624963504	101.25558532119942	124.49788974594297
29.208810312806982	28.4615523920838	28.129866295113473	30.573169908191566	33.5707126536881	34.21172669428726	36.88976100900022
2.438546335134481	9.011117632919065	26.312337244253417	55.21283752600462	75.76003254546492	90.48868633912484	106.15798813033844
3.589760222880004	12.00403364200274	30.152640383635173	55.00060730653656	79.15246113645127	96.59713696419419	119.60309730945409
3.7583213034718024	7.211542528617185	13.867786864646108	25.418900960934607	51.25775739282021	99.02826674406784	128.2800854112308
23.52444639746548	19.26993642977007	17.58097976102081	18.1471744069743	16.607127646220363	16.43289401428217	18.169317518615824
0.7006278642577453	1.804430545152089	4.7659735760296265	13.675712869059517	38.07915471512843	84.8425710734307	103.054117593299
0.0	0.0	0.0	0.0	0.0	0.0	0.0
32.5481715439832	46.00818509798358	41.90234440999469	47.960582489107004	48.01223790394088	51.26146021821584	60.03420171769925
8.654774071716984	20.20646785862528	41.83092985864414	62.32739446616219	60.13494267627399	59.74000625228421	66.47544033047805
3.786468573101591	10.778124301051257	23.990311295782885	39.197654489665624	55.554623308741405	75.39728420068758	85.58254814466788
28.806110834788864	24.58570965738881	25.65601262755182	27.429498136676642	26.12363790869011	26.556272747442303	30.017945334577295
2.807206339790919	8.58494433569002	25.75538032768838	63.542268066629084	82.3159638873445	73.28702082769765	84.38370928977885
10.007699569461774	23.492102132232887	36.446693898643446	52.35816406036763	67.97475141662858	77.15289428291676	88.94852283568196
32.346467800744584	37.71389118960037	30.83921566820108	33.96428832716355	35.41798195232933	35.128768116678394	38.9023577869622
14.800366164362687	12.404319207917416	12.655577506949346	12.145661554606459	10.597058253366013	11.00244805767142	12.25387060577559
7.928200057461203	6.914171630354722	6.000468868785918	5.736746802891856	5.1188358614524265	4.705749994433054	4.933817771053706
2.812972675352303	6.557589008701941	16.61810866129677	36.413600210313454	66.9522460403071	101.16141800613573	122.40992350928671
20.69839129914103	17.15966878359541	15.46908107825331	15.555506169413858	14.068439220699434	13.892425518584586	15.274138045776033
16.808042151567292	13.504686970129319	13.433306860946885	13.070418867354498	11.291271357034246	11.676441896043988	12.97125273642857
9.854691074688334	28.68297003871731	49.86095049723275	62.95066934247535	69.506481594732	80.83326684665623	99.2738219983984
11.57224092887266	23.05014169317311	43.73346711540137	56.61665005758707	47.03119153802998	43.02138419035043	46.66604538926727
25.69126695275578	21.424145616808598	19.855351334608898	20.67493134929546	18.505094104331043	18.812820316589914	20.928430839835297
24.95493815528565	42.92034740741388	41.57762838026134	47.199889011514045	51.4402671669102	52.907426412766696	60.63599623312783
35.47625852802546	48.87293496570594	46.19506734787874	50.82848540652821	47.93878335288737	55.461496853973486	65.55337839533182
22.216597438283763	38.35102364907632	45.753177845152	40.8141630664832	36.78216365140396	36.7697207736217	40.926249427781734
8.621812344565276	23.53767408321026	39.36377728839419	57.317531506690784	72.16661788227084	81.51772372003589	98.7438079198215
10.595661260945933	15.269943929847019	15.35590911765462	12.536768868621799	11.690359396377696	10.338524890493163	10.518863555444288
3.561612953250216	11.42702752622468	26.660794304462552	47.5446932442846	71.23784592079065	90.28247735752703	103.15693251314244
24.761494510736608	44.23103807426742	44.57531639767585	51.056833197536214	53.945833448244436	56.773299867985806	66.5500708729106
11.207301902006856	22.18638222792051	41.49970419152227	53.341149593996946	47.425052136930354	43.75554048001369	46.44405383235685
19.645740055663705	39.69324883349099	49.75124396124383	60.8489566466983	63.28582746747701	75.43543068248421	91.93332229512038
3.499284608566928	8.612144348315256	21.931734201624312	46.01957968296227	78.23810970033128	106.46247109649228	129.7558067453286
7.700677605747197	11.55427904727842	12.094753099935833	9.8137377647532	8.7989539333747	7.734122891304415	7.799039467454515
30.512804559266897	29.7897003769819	29.61597821892847	32.58525772638816	34.92547594713686	35.13574347334978	38.84081661830849
17.292477272808856	34.90191093701498	41.758366547754434	52.45747811390273	61.59907664175149	65.9831684530697	76.7540822092409
4.610881489645147	8.103297328501608	12.01772877283576	11.88023403254126	9.874139291402635	8.399768099660921	7.771762901450877
2.7052531216796707	9.265938803829185	25.169895882567754	49.50619238417954	75.63385294856319	95.84270854420473	113.02885376956775
6.511176193885359	19.020006489200455	40.2824019998686	58.68687293151152	69.8142696828887	77.48117200626383	90.97452566582065
4.776327333016881	3.637389290680414	3.106226647871957	3.0351995833996135	2.7777536975079458	2.6304070007792544	2.805612265974127
1.315542651104e-06	6.474318794612398e-06	2.8929402934362563e-05	0.00011374626744984982	0.00030698098937795103	0.0003902145309910314	0.00028120302815043955
39.37620512360042	44.6036464343529	44.33675733337883	46.74738586140148	43.066403282669064	50.76642787444349	59.794159492109955
21.501272891767112	44.6434125346822	57.265088646907266	53.57974555188006	48.288481092872146	53.64637826014154	62.14211869342164
33.51688445125319	30.4434550663955	28.70443752461216	30.24970049555191	27.643020511953868	29.039281742559357	33.03304036074577
5.281853239579143	15.944695120234483	32.74002978564959	51.08254677987739	70.55016711767625	83.98525614253829	96.22262563487216
26.55165456578257	46.65995148238071	47.60363800280105	45.67356430319739	42.75176544496626	45.10832371447041	51.694581669125405
1.773639857666825	6.828197321442789	22.70733835047442	61.45946789699427	87.17928606507091	90.31364848265227	110.78888190193146
35.04138399892131	56.670271918273954	49.91609095511199	49.91108814089957	45.29532079779626	54.77028260381844	64.8115064685765
2.0831890227485776	6.576159777555721	16.359484597049246	31.453953268530068	50.162698748280256	73.90477585290718	91.50665093371671
8.679082362146286	21.90300899697396	36.22000534958432	53.507635723140694	70.01976216927152	79.91251976603344	93.35742505036454
8.686634452376748e-06	4.185859252862172e-05	0.00017629112785711235	0.0005838706746783803	0.0009761253616317344	0.0005789807613124663	0.0004864349086506513
0.0	0.0	0.0	0.0	0.0	0.0	0.0
31.96194053984352	38.26182828603772	34.138453064642725	39.734006277847215	44.035057009598546	45.08347400632861	49.790605581634566
6.0409327088685405	11.959933036737555	23.79253319512572	39.59873047509584	48.0879456620819	41.44015802490587	37.58698128165515
37.94295999955039	39.187702400004675	39.76584312709704	41.04782127123558	36.990089601441305	42.92699889539076	50.1486632901653
4.2211464331893245	14.435054653433486	37.81161169107801	69.39201488409198	73.74701733346492	81.06628735545969	98.4158346590889
6.961902245712826	13.083802564244067	23.72360762277666	39.273304594234574	66.69673235658111	112.09572554832356	147.9700925964427
4.852516909977331	10.883265870321912	25.11571272430447	51.05636737176916	67.49481830698451	58.51670307604007	58.874419865214804
5.11154573812155	7.0179213861138505	6.221853977972633	4.807126269135813	4.702578384101989	4.69410986798768	4.412047886768155
13.832990606404337	20.073887680127413	19.837545561752055	16.45995347871851	15.114963784573979	13.617204101919256	14.242610944430993
11.43622463711776	28.321854081626995	51.421348871246174	62.016595514386296	61.52607273211548	64.84814713469778	76.29088727261565
27.388520564445734	44.39487440762411	42.675842499689686	50.13924960160075	52.9188216577479	55.70105675965636	65.26762892098256
34.05599355905905	56.28931267711931	50.44834954158528	51.276423464123674	46.85814523370761	56.71466327596698	67.29648185670213
3.891348226177143	12.816892498833845	30.384689810543676	54.13389188436296	77.7942279040877	94.15881384775321	114.86769966656229
26.198751682721568	42.53342325120985	41.36970290367501	49.215330775233404	53.55197284934404	55.77560588408179	64.84708000860448
0.0	0.0	0.0	0.0	0.0	0.0	0.0
